id_municipio,municipio_nome,unidade,id_municipio_6d
3526209,Juquitiba,Rede Protetiva - Cotia/Pirapora,352620
3526506,Lavínia,Rede Protetiva - Baixo Tietê,352650
3526704,Leme,Rede Protetiva - Médio Mogi Superior,352670
3526803,Lençóis Paulista,Rede Protetiva - Tietê/Jacaré,352680
3527009,Lindóia,Rede Protetiva - Alto Mogi,352700
3527108,Lins,Rede Protetiva - Tietê/Batalha,352710
3527256,Lourdes,Rede Protetiva - Baixo Tietê,352725
3527405,Lucélia,Rede Protetiva - Aguapeí/Peixe,352740
3527702,Luiziânia,Rede Protetiva - Baixo Tietê,352770
3527801,Lupércio,Rede Protetiva - Aguapeí/Peixe,352780
3528007,Macatuba,Rede Protetiva - Tietê/Jacaré,352800
3528106,Macaubal,Rede Protetiva - Baixo Tietê,352810
3528205,Macedônia,Rede Protetiva - Turvo/Grande,352820
3528304,Magda,Rede Protetiva - São José dos Dourados,352830
3528601,Manduri,Rede Protetiva - Alto Paranapanema,352860
3528858,Marapoama,Rede Protetiva - Tietê/Batalha,352885
3528908,Mariápolis,Rede Protetiva - Aguapeí/Peixe,352890
3529005,Marília,Rede Protetiva - Aguapeí/Peixe,352900
3529104,Marinópolis,Rede Protetiva - São José dos Dourados,352910
3529302,Matão,Rede Protetiva - Tietê/Batalha,352930
3529401,Mauá,Rede Protetiva - Alto Tietê,352940
3529500,Mendonça,Rede Protetiva - Baixo Tietê,352950
3529609,Meridiano,Rede Protetiva - Turvo/Grande,352960
3529658,Mesópolis,Rede Protetiva - São José dos Dourados,352965
3529708,Miguelópolis,Rede Protetiva - Sapucaí/Grande,352970
3529807,Mineiros do Tietê,Rede Protetiva - Tietê/Jacaré,352980
3530003,Mira Estrela,Rede Protetiva - Turvo/Grande,353000
3530102,Mirandópolis,Rede Protetiva - Baixo Tietê,353010
3530300,Mirassol,Rede Protetiva - Turvo/Grande,353030
3530409,Mirassolândia,Rede Protetiva - Turvo/Grande,353040
3530706,Mogi Guaçu,Rede Protetiva - Médio Mogi Superior,353070
3530805,Mogi Mirim,Rede Protetiva - Médio Mogi Superior,353080
3531001,Monções,Rede Protetiva - São José dos Dourados,353100
3531308,Monte Alto,Rede Protetiva - Turvo/Grande,353130
3531407,Monte Aprazível,Rede Protetiva - São José dos Dourados,353140
3531506,Monte Azul Paulista,Rede Protetiva - Turvo/Grande,353150
3531605,Monte Castelo,Rede Protetiva - Aguapeí/Peixe,353160
3531902,Morro Agudo,Rede Protetiva - Baixo Pardo/Grande,353190
3532058,Motuca,Rede Protetiva - Médio Mogi Inferior,353205
3532108,Murutinga do Sul,Rede Protetiva - Baixo Tietê,353210
3532504,Neves Paulista,Rede Protetiva - São José dos Dourados,353250
3532603,Nhandeara,Rede Protetiva - São José dos Dourados,353260
3532702,Nipoã,Rede Protetiva - São José dos Dourados,353270
3532801,Nova Aliança,Rede Protetiva - Tietê/Batalha,353280
3532827,Nova Campina,Rede Protetiva - Alto Paranapanema,353282
3532843,Nova Canaã Paulista,Rede Protetiva - São José dos Dourados,353284
3532868,Nova Castilho,Rede Protetiva - São José dos Dourados,353286
3532900,Nova Europa,Rede Protetiva - Médio Mogi Inferior,353290
3533007,Nova Granada,Rede Protetiva - Turvo/Grande,353300
3533106,Nova Guataporanga,Rede Protetiva - Aguapeí/Peixe,353310
3533205,Nova Independência,Rede Protetiva - Baixo Tietê,353320
3533304,Nova Luzitânia,Rede Protetiva - São José dos Dourados,353330
3533254,Novais,Rede Protetiva - Turvo/Grande,353325
3533502,Novo Horizonte,Rede Protetiva - Tietê/Batalha,353350
3533601,Nuporanga,Rede Protetiva - Sapucaí/Grande,353360
3533700,Ocauçu,Rede Protetiva - Aguapeí/Peixe,353370
3533809,Óleo,Rede Protetiva - Alto Paranapanema,353380
3533908,Olímpia,Rede Protetiva - Turvo/Grande,353390
3534005,Onda Verde,Rede Protetiva - Turvo/Grande,353400
3534104,Oriente,Rede Protetiva - Aguapeí/Peixe,353410
3534203,Orindiúva,Rede Protetiva - Turvo/Grande,353420
3534302,Orlândia,Rede Protetiva - Baixo Pardo/Grande,353430
3534401,Osasco,Rede Protetiva - Cotia/Pirapora,353440
3534609,Osvaldo Cruz,Rede Protetiva - Aguapeí/Peixe,353460
3534807,Ouro Verde,Rede Protetiva - Aguapeí/Peixe,353480
3534757,Ouroeste,Rede Protetiva - Turvo/Grande,353475
3534906,Pacaembu,Rede Protetiva - Aguapeí/Peixe,353490
3535002,Palestina,Rede Protetiva - Turvo/Grande,353500
3535101,Palmares Paulista,Rede Protetiva - Turvo/Grande,353510
3535200,Palmeira d'Oeste,Rede Protetiva - São José dos Dourados,353520
3535408,Panorama,Rede Protetiva - Aguapeí/Peixe,353540
3535705,Paraíso,Rede Protetiva - Turvo/Grande,353570
3535804,Paranapanema,Rede Protetiva - Alto Paranapanema,353580
3535903,Paranapuã,Rede Protetiva - São José dos Dourados,353590
3536000,Parapuã,Rede Protetiva - Aguapeí/Peixe,353600
3536257,Parisi,Rede Protetiva - Turvo/Grande,353625
3536307,Patrocínio Paulista,Rede Protetiva - Sapucaí/Grande,353630
3536406,Paulicéia,Rede Protetiva - Aguapeí/Peixe,353640
3536604,Paulo de Faria,Rede Protetiva - Turvo/Grande,353660
3536703,Pederneiras,Rede Protetiva - Tietê/Jacaré,353670
3536901,Pedranópolis,Rede Protetiva - Turvo/Grande,353690
3537008,Pedregulho,Rede Protetiva - Sapucaí/Grande,353700
3537305,Penápolis,Rede Protetiva - Baixo Tietê,353730
3537404,Pereira Barreto,Rede Protetiva - Baixo Tietê,353740
3537701,Piacatu,Rede Protetiva - Baixo Tietê,353770
3537909,Pilar do Sul,Rede Protetiva - Alto Paranapanema,353790
3538105,Pindorama,Rede Protetiva - Turvo/Grande,353810
3538808,Piraju,Rede Protetiva - Alto Paranapanema,353880
3538907,Pirajuí,Rede Protetiva - Tietê/Batalha,353890
3539004,Pirangi,Rede Protetiva - Turvo/Grande,353900
3539103,Pirapora do Bom Jesus,Rede Protetiva - Cotia/Pirapora,353910
3539301,Pirassununga,Rede Protetiva - Médio Mogi Superior,353930
3539509,Pitangueiras,Rede Protetiva - Médio Mogi Inferior,353950
3539608,Planalto,Rede Protetiva - Baixo Tietê,353960
3539905,Poloni,Rede Protetiva - São José dos Dourados,353990
3540002,Pompéia,Rede Protetiva - Aguapeí/Peixe,354000
3540101,Pongaí,Rede Protetiva - Tietê/Batalha,354010
3540259,Pontalinda,Rede Protetiva - São José dos Dourados,354025
3540309,Pontes Gestal,Rede Protetiva - Turvo/Grande,354030
3540408,Populina,Rede Protetiva - Turvo/Grande,354040
3540705,Porto Ferreira,Rede Protetiva - Médio Mogi Superior,354070
3540804,Potirendaba,Rede Protetiva - Tietê/Batalha,354080
3540853,Pracinha,Rede Protetiva - Aguapeí/Peixe,354085
3540903,Pradópolis,Rede Protetiva - Médio Mogi Inferior,354090
3541059,Pratânia,Rede Protetiva - Tietê/Jacaré,354105
3541109,Presidente Alves,Rede Protetiva - Tietê/Batalha,354110
3541604,Promissão,Rede Protetiva - Baixo Tietê,354160
3541703,Quatá,Rede Protetiva - Aguapeí/Peixe,354170
3541802,Queiroz,Rede Protetiva - Aguapeí/Peixe,354180
3542008,Quintana,Rede Protetiva - Aguapeí/Peixe,354200
3542503,Reginópolis,Rede Protetiva - Tietê/Batalha,354250
3542701,Restinga,Rede Protetiva - Sapucaí/Grande,354270
3542909,Ribeirão Bonito,Rede Protetiva - Tietê/Jacaré,354290
3543006,Ribeirão Branco,Rede Protetiva - Alto Paranapanema,354300
3543105,Ribeirão Corrente,Rede Protetiva - Sapucaí/Grande,354310
3543253,Ribeirão Grande,Rede Protetiva - Alto Paranapanema,354325
3543303,Ribeirão Pires,Rede Protetiva - Alto Tietê,354330
3543600,Rifaina,Rede Protetiva - Sapucaí/Grande,354360
3543709,Rincão,Rede Protetiva - Médio Mogi Inferior,354370
3543808,Rinópolis,Rede Protetiva - Aguapeí/Peixe,354380
3544103,Rio Grande da Serra,Rede Protetiva - Alto Tietê,354410
3544202,Riolândia,Rede Protetiva - Turvo/Grande,354420
3543501,Riversul,Rede Protetiva - Alto Paranapanema,354350
3544400,Rubiácea,Rede Protetiva - Baixo Tietê,354440
3544509,Rubinéia,Rede Protetiva - São José dos Dourados,354450
3544608,Sabino,Rede Protetiva - Tietê/Batalha,354460
3544707,Sagres,Rede Protetiva - Aguapeí/Peixe,354470
3544806,Sales,Rede Protetiva - Tietê/Batalha,354480
3544905,Sales Oliveira,Rede Protetiva - Sapucaí/Grande,354490
3545100,Salmourão,Rede Protetiva - Aguapeí/Peixe,354510
3545605,Santa Adélia,Rede Protetiva - Turvo/Grande,354560
3545704,Santa Albertina,Rede Protetiva - São José dos Dourados,354570
3546108,Santa Clara d'Oeste,Rede Protetiva - São José dos Dourados,354610
3546207,Santa Cruz da Conceição,Rede Protetiva - Médio Mogi Superior,354620
3546306,Santa Cruz das Palmeiras,Rede Protetiva - Médio Mogi Superior,354630
3546504,Santa Ernestina,Rede Protetiva - Tietê/Batalha,354650
3546603,Santa Fé do Sul,Rede Protetiva - São José dos Dourados,354660
3546900,Santa Lúcia,Rede Protetiva - Médio Mogi Inferior,354690
3547106,Santa Mercedes,Rede Protetiva - Aguapeí/Peixe,354710
3547502,Santa Rita do Passa Quatro,Rede Protetiva - Médio Mogi Inferior,354750
3547403,Santa Rita d'Oeste,Rede Protetiva - São José dos Dourados,354740
3547650,Santa Salete,Rede Protetiva - São José dos Dourados,354765
3547205,Santana da Ponte Pensa,Rede Protetiva - São José dos Dourados,354720
3547304,Santana de Parnaíba,Rede Protetiva - Cotia/Pirapora,354730
3547809,Santo André,Rede Protetiva - Alto Tietê,354780
3548054,Santo Antônio do Aracanguá,Rede Protetiva - Baixo Tietê,354805
3548104,Santo Antônio do Jardim,Rede Protetiva - Alto Mogi,354810
3548203,Santo Antônio do Pinhal,Rede Protetiva - Mantiqueira,354820
3548401,Santópolis do Aguapeí,Rede Protetiva - Baixo Tietê,354840
3548609,São Bento do Sapucaí,Rede Protetiva - Mantiqueira,354860
3548708,São Bernardo do Campo,Rede Protetiva - Alto Tietê,354870
3548807,São Caetano do Sul,Rede Protetiva - Alto Tietê,354880
3548906,São Carlos,Rede Protetiva - Médio Mogi Inferior,354890
3549003,São Francisco,Rede Protetiva - São José dos Dourados,354900
3549102,São João da Boa Vista,Rede Protetiva - Alto Mogi,354910
3549201,São João das Duas Pontes,Rede Protetiva - Turvo/Grande,354920
3549250,São João de Iracema,Rede Protetiva - São José dos Dourados,354925
3549300,São João do Pau d'Alho,Rede Protetiva - Aguapeí/Peixe,354930
3549409,São Joaquim da Barra,Rede Protetiva - Sapucaí/Grande,354940
3549508,São José da Bela Vista,Rede Protetiva - Sapucaí/Grande,354950
3549805,São José do Rio Preto,Rede Protetiva - Turvo/Grande,354980
3549953,São Lourenço da Serra,Rede Protetiva - Cotia/Pirapora,354995
3550100,São Manuel,Rede Protetiva - Tietê/Jacaré,355010
3550209,São Miguel Arcanjo,Rede Protetiva - Alto Paranapanema,355020
3550308,São Paulo,Rede Protetiva - Alto Tietê,355030
3551108,Sarapuí,Rede Protetiva - Alto Paranapanema,355110
3551207,Sarutaiá,Rede Protetiva - Alto Paranapanema,355120
3551306,Sebastianópolis do Sul,Rede Protetiva - São José dos Dourados,355130
3551603,Serra Negra,Rede Protetiva - Alto Mogi,355160
3551900,Severínia,Rede Protetiva - Turvo/Grande,355190
3552106,Socorro,Rede Protetiva - Alto Mogi,355210
3552304,Sud Mennucci,Rede Protetiva - Baixo Tietê,355230
3552551,Suzanápolis,Rede Protetiva - Baixo Tietê,355255
3552601,Tabapuã,Rede Protetiva - Turvo/Grande,355260
3552700,Tabatinga,Rede Protetiva - Tietê/Jacaré,355270
3552809,Taboão da Serra,Rede Protetiva - Cotia/Pirapora,355280
3553005,Taguaí,Rede Protetiva - Alto Paranapanema,355300
3553104,Taiaçu,Rede Protetiva - Médio Mogi Inferior,355310
3553203,Taiúva,Rede Protetiva - Médio Mogi Inferior,355320
3553401,Tanabi,Rede Protetiva - Turvo/Grande,355340
3553658,Taquaral,Rede Protetiva - Médio Mogi Inferior,355365
3553708,Taquaritinga,Rede Protetiva - Tietê/Batalha,355370
3553807,Taquarituba,Rede Protetiva - Alto Paranapanema,355380
3553856,Taquarivaí,Rede Protetiva - Alto Paranapanema,355385
3554201,Tejupá,Rede Protetiva - Alto Paranapanema,355420
3554409,Terra Roxa,Rede Protetiva - Baixo Pardo/Grande,355440
3554607,Timburi,Rede Protetiva - Alto Paranapanema,355460
3554706,Torrinha,Rede Protetiva - Tietê/Jacaré,355470
3554755,Trabiju,Rede Protetiva - Tietê/Jacaré,355475
3554904,Três Fronteiras,Rede Protetiva - São José dos Dourados,355490
3555000,Tupã,Rede Protetiva - Aguapeí/Peixe,355500
3555109,Tupi Paulista,Rede Protetiva - Aguapeí/Peixe,355510
3555208,Turiúba,Rede Protetiva - Baixo Tietê,355520
3555307,Turmalina,Rede Protetiva - Turvo/Grande,355530
3555356,Ubarana,Rede Protetiva - Baixo Tietê,355535
3555604,Uchoa,Rede Protetiva - Turvo/Grande,355560
3555703,União Paulista,Rede Protetiva - São José dos Dourados,355570
3555802,Urânia,Rede Protetiva - São José dos Dourados,355580
3555901,Uru,Rede Protetiva - Tietê/Batalha,355590
3556008,Urupês,Rede Protetiva - Tietê/Batalha,355600
3556107,Valentim Gentil,Rede Protetiva - Turvo/Grande,355610
3556305,Valparaíso,Rede Protetiva - Baixo Tietê,355630
3556453,Vargem Grande Paulista,Rede Protetiva - Cotia/Pirapora,355645
3556602,Vera Cruz,Rede Protetiva - Aguapeí/Peixe,355660
3556800,Viradouro,Rede Protetiva - Baixo Pardo/Grande,355680
3556909,Vista Alegre do Alto,Rede Protetiva - Turvo/Grande,355690
3556958,Vitória Brasil,Rede Protetiva - São José dos Dourados,355695
3557105,Votuporanga,Rede Protetiva - Turvo/Grande,355710
3557154,Zacarias,Rede Protetiva - Baixo Tietê,355715
