id_municipio,municipio_nome,id_pjreg,pjreg_nome
3526209,Juquitiba,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
3526308,Lagoinha,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3526407,Laranjal Paulista,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3526506,Lavínia,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3526605,Lavrinhas,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3526704,Leme,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3526803,Lençóis Paulista,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3526902,Limeira,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3527009,Lindóia,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3527108,Lins,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3527207,Lorena,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3527256,Lourdes,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3527306,Louveira,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3527405,Lucélia,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3527504,Lucianópolis,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3527603,Luiz Antônio,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3527702,Luiziânia,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3527801,Lupércio,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3527900,Lutécia,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3528007,Macatuba,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3528106,Macaubal,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3528205,Macedônia,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3528304,Magda,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3528403,Mairinque,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3528502,Mairiporã,8,Promotoria de Justiça Regional do Meio Ambiente do Cabeceiras
3528601,Manduri,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3528700,Marabá Paulista,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3528809,Maracaí,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3528858,Marapoama,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3528908,Mariápolis,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3529005,Marília,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3529104,Marinópolis,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3529203,Martinópolis,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3529302,Matão,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3529401,Mauá,21,Promotoria de Justiça Regional do Meio Ambiente do Alto Tietê/Grande
3529500,Mendonça,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3529609,Meridiano,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3529658,Mesópolis,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3529708,Miguelópolis,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3529807,Mineiros do Tietê,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3530003,Mira Estrela,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3529906,Miracatu,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3530102,Mirandópolis,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3530201,Mirante do Paranapanema,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3530300,Mirassol,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3530409,Mirassolândia,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3530508,Mococa,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3530706,Mogi Guaçu,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3530607,Mogi das Cruzes,8,Promotoria de Justiça Regional do Meio Ambiente do Cabeceiras
3530805,Mogi Mirim,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3530904,Mombuca,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3531001,Monções,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3531100,Mongaguá,4,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul/ Baixada
3531209,Monte Alegre do Sul,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3531308,Monte Alto,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3531407,Monte Aprazível,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3531506,Monte Azul Paulista,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3531605,Monte Castelo,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3531803,Monte Mor,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3531704,Monteiro Lobato,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3531902,Morro Agudo,13,Promotoria de Justiça Regional do Meio Ambiente do Baixo Pardo/Grande
3532009,Morungaba,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3532058,Motuca,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3532108,Murutinga do Sul,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3532157,Nantes,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3532207,Narandiba,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3532306,Natividade da Serra,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3532405,Nazaré Paulista,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3532504,Neves Paulista,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3532603,Nhandeara,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3532702,Nipoã,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3532801,Nova Aliança,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3532827,Nova Campina,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3532843,Nova Canaã Paulista,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3532868,Nova Castilho,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3532900,Nova Europa,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3533007,Nova Granada,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3533106,Nova Guataporanga,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3533205,Nova Independência,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3533304,Nova Luzitânia,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3533403,Nova Odessa,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3533254,Novais,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3533502,Novo Horizonte,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3533601,Nuporanga,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3533700,Ocauçu,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3533809,Óleo,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3533908,Olímpia,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3534005,Onda Verde,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3534104,Oriente,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3534203,Orindiúva,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3534302,Orlândia,13,Promotoria de Justiça Regional do Meio Ambiente do Baixo Pardo/Grande
3534401,Osasco,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
3534500,Oscar Bressane,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3534609,Osvaldo Cruz,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3534708,Ourinhos,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3534807,Ouro Verde,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3534757,Ouroeste,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3534906,Pacaembu,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3535002,Palestina,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3535101,Palmares Paulista,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3535200,Palmeira d'Oeste,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3535309,Palmital,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3535408,Panorama,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3535507,Paraguaçu Paulista,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3535606,Paraibuna,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3535705,Paraíso,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3535804,Paranapanema,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3535903,Paranapuã,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3536000,Parapuã,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3536109,Pardinho,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3536208,Pariquera-Açu,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3536257,Parisi,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3536307,Patrocínio Paulista,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3536406,Paulicéia,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3536505,Paulínia,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3536570,Paulistânia,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3536604,Paulo de Faria,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3536703,Pederneiras,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3536802,Pedra Bela,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3536901,Pedranópolis,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3537008,Pedregulho,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3537107,Pedreira,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3537156,Pedrinhas Paulista,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3537206,Pedro de Toledo,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3537305,Penápolis,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3537404,Pereira Barreto,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3537503,Pereiras,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3537602,Peruíbe,4,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul/ Baixada
3537701,Piacatu,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3537800,Piedade,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3537909,Pilar do Sul,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3538006,Pindamonhangaba,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3538105,Pindorama,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3538204,Pinhalzinho,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3538303,Piquerobi,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3538501,Piquete,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3538600,Piracaia,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3538709,Piracicaba,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3538808,Piraju,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3538907,Pirajuí,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3539004,Pirangi,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3539103,Pirapora do Bom Jesus,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
3539202,Pirapozinho,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3539301,Pirassununga,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3539400,Piratininga,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3539509,Pitangueiras,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3539608,Planalto,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3539707,Platina,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3539806,Poá,8,Promotoria de Justiça Regional do Meio Ambiente do Cabeceiras
3539905,Poloni,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3540002,Pompéia,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3540101,Pongaí,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3540200,Pontal,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3540259,Pontalinda,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3540309,Pontes Gestal,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3540408,Populina,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3540507,Porangaba,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3540606,Porto Feliz,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3540705,Porto Ferreira,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3540754,Potim,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3540804,Potirendaba,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3540853,Pracinha,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3540903,Pradópolis,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3541000,Praia Grande,4,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul/ Baixada
3541059,Pratânia,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3541109,Presidente Alves,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3541208,Presidente Bernardes,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3541307,Presidente Epitácio,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3541406,Presidente Prudente,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3541505,Presidente Venceslau,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3541604,Promissão,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3541653,Quadra,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3541703,Quatá,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3541802,Queiroz,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3541901,Queluz,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3542008,Quintana,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3542107,Rafard,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3542206,Rancharia,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3542305,Redenção da Serra,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3542404,Regente Feijó,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3542503,Reginópolis,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3542602,Registro,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3542701,Restinga,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3542800,Ribeira,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3542909,Ribeirão Bonito,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3543006,Ribeirão Branco,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3543105,Ribeirão Corrente,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3543204,Ribeirão do Sul,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3543238,Ribeirão dos Índios,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3543253,Ribeirão Grande,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3543303,Ribeirão Pires,21,Promotoria de Justiça Regional do Meio Ambiente do Alto Tietê/Grande
3543402,Ribeirão Preto,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3543600,Rifaina,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3543709,Rincão,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3543808,Rinópolis,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3543907,Rio Claro,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3544004,Rio das Pedras,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3544103,Rio Grande da Serra,21,Promotoria de Justiça Regional do Meio Ambiente do Alto Tietê/Grande
3544202,Riolândia,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3543501,Riversul,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3544251,Rosana,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3544301,Roseira,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3544400,Rubiácea,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3544509,Rubinéia,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3544608,Sabino,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3544707,Sagres,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3544806,Sales,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3544905,Sales Oliveira,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3545001,Salesópolis,8,Promotoria de Justiça Regional do Meio Ambiente do Cabeceiras
3545100,Salmourão,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3545159,Saltinho,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3545209,Salto,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3545308,Salto de Pirapora,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3545407,Salto Grande,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3545506,Sandovalina,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3545605,Santa Adélia,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3545704,Santa Albertina,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3545803,Santa Bárbara d'Oeste,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3546009,Santa Branca,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3546108,Santa Clara d'Oeste,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3546207,Santa Cruz da Conceição,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3546256,Santa Cruz da Esperança,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3546306,Santa Cruz das Palmeiras,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3546405,Santa Cruz do Rio Pardo,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3546504,Santa Ernestina,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3546603,Santa Fé do Sul,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3546702,Santa Gertrudes,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3546801,Santa Isabel,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3546900,Santa Lúcia,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3547007,Santa Maria da Serra,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3547106,Santa Mercedes,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3547502,Santa Rita do Passa Quatro,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3547403,Santa Rita d'Oeste,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3547601,Santa Rosa de Viterbo,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3547650,Santa Salete,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3547205,Santana da Ponte Pensa,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3547304,Santana de Parnaíba,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
3547700,Santo Anastácio,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3547809,Santo André,21,Promotoria de Justiça Regional do Meio Ambiente do Alto Tietê/Grande
3547908,Santo Antônio da Alegria,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3548005,Santo Antônio de Posse,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3548054,Santo Antônio do Aracanguá,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3548104,Santo Antônio do Jardim,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3548203,Santo Antônio do Pinhal,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3548302,Santo Expedito,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3548401,Santópolis do Aguapeí,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3548500,Santos,4,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul/ Baixada
3548609,São Bento do Sapucaí,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3548708,São Bernardo do Campo,21,Promotoria de Justiça Regional do Meio Ambiente do Alto Tietê/Grande
3548807,São Caetano do Sul,21,Promotoria de Justiça Regional do Meio Ambiente do Alto Tietê/Grande
3548906,São Carlos,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3549003,São Francisco,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3549102,São João da Boa Vista,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3549201,São João das Duas Pontes,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3549250,São João de Iracema,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3549300,São João do Pau d'Alho,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3549409,São Joaquim da Barra,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3549508,São José da Bela Vista,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3549607,São José do Barreiro,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3549706,São José do Rio Pardo,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3549805,São José do Rio Preto,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3549904,São José dos Campos,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3549953,São Lourenço da Serra,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
3550001,São Luiz do Paraitinga,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3550100,São Manuel,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3550209,São Miguel Arcanjo,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3550308,São Paulo,21,Promotoria de Justiça Regional do Meio Ambiente do Alto Tietê/Grande
3550407,São Pedro,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3550506,São Pedro do Turvo,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3550605,São Roque,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3550704,São Sebastião,5,Promotoria de Justiça Regional do Meio Ambiente do Litoral Norte
3550803,São Sebastião da Grama,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3550902,São Simão,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3551009,São Vicente,4,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul/ Baixada
3551108,Sarapuí,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3551207,Sarutaiá,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3551306,Sebastianópolis do Sul,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3551405,Serra Azul,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3551603,Serra Negra,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3551504,Serrana,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3551702,Sertãozinho,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3551801,Sete Barras,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3551900,Severínia,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3552007,Silveiras,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3552106,Socorro,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3552205,Sorocaba,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3552304,Sud Mennucci,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3552403,Sumaré,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3552551,Suzanápolis,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3552502,Suzano,8,Promotoria de Justiça Regional do Meio Ambiente do Cabeceiras
3552601,Tabapuã,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3552700,Tabatinga,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3552809,Taboão da Serra,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
